35;42.91
63;42.75
90;42.77
116;42.81
144;42.81
172;42.79
199;42.91
227;42.51
254;42.43
282;42.50
310;42.91
338;42.81
366;42.33
394;42.39
421;42.39
449;42.91
477;42.50
504;42.43
532;42.91
560;42.89
588;42.34
616;42.81
644;42.39
671;42.39
699;42.45
727;42.89
754;42.43
782;42.03
809;42.86
838;42.81
866;42.81
893;42.81
921;42.39
949;42.50
976;42.45
1004;42.91
1033;42.48
1062;42.39
1091;42.39
1120;42.34
1148;42.93
1177;42.45
1206;42.43
1235;42.81
1264;42.38
1293;42.75
1321;42.50
1350;42.02
1379;42.43
1409;42.79
1437;42.74
1466;42.46
1495;42.02
1523;42.45
1552;42.91
1582;42.81
1610;42.74
1639;42.43
1668;42.84
1696;42.02
1726;42.81
1755;41.86
1783;42.33
1812;42.45
1841;42.91
1869;42.02
1899;43.22
1928;42.75
1956;42.81
1985;42.41
2014;42.91
2043;42.88
2072;42.82
2101;42.39
2129;42.91
2158;42.48
2187;42.50
2216;42.34
2245;41.93
2274;42.39
2302;42.48
2331;42.93
2360;42.86
2390;42.33
2418;42.67
2447;42.17
2476;42.60
2504;42.02
2533;41.38
2562;41.47
2591;41.55
2620;40.73
2649;40.32
2677;40.32
2706;39.86
2735;38.98
2763;37.94
2792;38.18
2820;37.22
2848;36.91
2877;35.79
2906;35.02
2934;34.18
2962;33.77
2991;32.88
3018;31.14
3047;30.92
3075;29.60
3103;28.85
3131;27.37
3159;26.27
3186;25.57
3215;24.20
3243;22.96
3270;21.66
3297;20.46
3324;18.69
3352;17.32
3380;15.90
3406;14.83
3434;12.93
3461;11.37
3487;9.95
3514;8.30
3539;6.76
3565;4.80
3590;3.29
3641;2.47
3666;2.42
3692;3.02
3718;3.21
3742;3.60
3768;3.82
3793;3.60
3819;4.18
3845;4.37
3870;4.06
3896;4.13
3921;4.03
3947;4.03
3972;4.13
3997;4.06
4023;4.42
4048;4.25
4074;3.72
4100;3.94
4125;3.31
4151;3.48
4176;2.66
4201;2.90
4227;2.59
4252;2.23
4303;2.13
4328;2.35
4354;2.42
4379;2.42
4405;2.40
4430;2.25
4455;2.30
4481;2.18
4506;2.11
4532;2.18
4557;2.08
4582;2.18
4608;2.13
4633;2.16
4659;2.13
4683;2.11
4709;2.11
4734;2.11
4760;2.13
4786;2.11
4810;2.11
4836;2.11
4861;2.11
4887;2.13
4913;2.01
4937;2.11
4963;2.11
4988;2.11
5014;2.16
5040;2.01
5064;2.11
5090;2.13
5115;2.11
5141;2.11
5167;2.11
5191;2.13
5217;2.11
5242;2.13
5268;2.11
5293;2.11
5318;2.11
5344;2.11
5369;2.11
5395;2.02
5420;2.11
5445;2.13
5471;2.13
5496;2.11
5522;2.02
5547;2.11
5572;2.18
5598;2.11
5623;2.11