35;42.50
62;40.49
89;42.91
116;43.34
144;42.81
172;42.39
199;42.39
227;40.15
254;37.18
282;42.81
310;42.03
337;36.77
364;37.04
390;0.93
416;42.50
444;41.98
472;42.93
499;42.02
527;42.02
552;0.93
579;42.02
605;0.93
631;42.38
659;38.06
687;42.81
714;42.51
742;41.55
770;42.91
797;38.11
825;43.41
852;42.93
880;42.91
906;0.93
932;41.55
960;42.93
988;43.32
1013;0.93
1041;39.89
1070;42.84
1098;41.93
1125;0.93
1153;41.31
1181;41.78
1208;0.93
1235;40.01
1264;39.29
1293;40.37
1319;0.93
1347;38.47
1376;37.10
1404;35.96
1432;34.97
1461;33.79
1488;31.80
1515;0.93
1543;30.03
1570;28.57
1597;0.94
1624;25.23
1650;0.93
1677;22.38
1702;0.93
1729;19.04
1757;16.72
1784;15.23
1811;12.64
1838;0.93
1862;0.93
1889;6.52
1913;0.93
1939;2.37	
⸮1965;0.93
1989;06
2015;2.76
2040;0.93
2066;3.31
2092;3.89
2117;3.50
2143;3.65
2167;3.65
2193;3.65
2219;3.94
2244;3.77
2270;3.55
2295;2.83
2321;2.85
2345;2.59
2371;2.18
⸮2397;0.93
2422;2.23
2447;2.30
2472;2.30
2498;2.18
2524;2.13
2549;0.93
2574;2.11
2599;2.11
2625;2.11
2651;2.06
2676;2.01
2701;2.06
2726;2.06
2752;2.11
2778;2.06
2802;2.06
2828;2.06
2853;2.13
2879;2.06
2905;1.96
2929;2.06
2955;2.06
2980;2.06
3006;2.11
3032;2.06
3056;2.06
3082;2.11
3107;2.06
3133;2.06
3158;2.06
3183;2.06
3209;2.06
3234;2.06
3260;1.96
3284;2.06
3310;2.06
3336;2.06
3361;2.06
3386;2.06
3411;2.06
3437;2.04
3463;2.04
3488;1.96
3513;2.06
3538;2.11
3564;2.11
3590;2.06
3614;2.06
3640;2.13
3665;2.06
3691;2.06
3717;1.96
3741;2.06
3767;2.11
3792;2.06
3818;2.06
3844;2.01
3868;2.06
3894;2.06
3919;2.06
3945;2.06
3970;2.06
3995;2.11
4021;2.06
4046;2.06
4072;1.96